iter	RMSE
600	0.03475430133
601	0.03474465899
602	0.03473862809
603	0.03473420281
604	0.0347271838
605	0.03472279758
606	0.03471294574
607	0.03470318958
608	0.03470022754
609	0.03469279381
610	0.03468482211
611	0.03467574887
612	0.03466670634
613	0.03465195666
614	0.03463912937
615	0.03462788388
616	0.03462201897
617	0.03461136017
618	0.03460268009
619	0.03459903763
620	0.03458665703
621	0.03457530878
622	0.03456873934
623	0.0345611775
624	0.03455730956
625	0.03454783493
626	0.0345378
627	0.03453042687
628	0.03452567816
629	0.03451771322
630	0.03450844938
631	0.03450180106
632	0.03449939304
633	0.03448994417
634	0.03447832772
635	0.03447510507
636	0.0344714471
637	0.03446428045
638	0.03445479076
639	0.0344489802
640	0.03444592786
641	0.03443952952
642	0.03443368791
643	0.03443016617
644	0.03442346054
645	0.03441937313
646	0.03441146166
647	0.03440523448
648	0.03439861947
649	0.03439768026
650	0.03439118011
651	0.03438078301
652	0.03437571884
653	0.03437064891
654	0.03436171814
655	0.03434985237
656	0.03434906339
657	0.03434367716
658	0.03433633343
659	0.03432754293
660	0.03431762681
661	0.03431685804
662	0.03430884299
663	0.03430333537
664	0.03429741693
665	0.03428968309
666	0.03428506434
667	0.03428081156
668	0.03427561619
669	0.03426908628
670	0.03425906077
671	0.03425107363
672	0.03424623476
673	0.03423847946
674	0.03423089
675	0.03421916454
676	0.03421540337
677	0.03420632516
678	0.03420294927
679	0.03419974607
680	0.03419388658
681	0.03418543014
682	0.03418032024
683	0.03417979651
684	0.03417593395
685	0.0341677527
686	0.03416030268
687	0.03415712067
688	0.03415005553
689	0.03414997243
690	0.0341428713
691	0.03413496342
692	0.03412242274
693	0.03411137175
694	0.03410768751
695	0.03409837219
696	0.0340953493
697	0.03408902241
698	0.03407871303
699	0.03407451542
700	0.03407016968
701	0.03406335221
702	0.03405323854
703	0.0340481506
704	0.03403607802
705	0.03403547922
706	0.03403256129
707	0.03402306257
708	0.03401675026
709	0.03400235081
710	0.03399182717
711	0.03398396575
712	0.03397878692
713	0.03397311417
714	0.03396141855
715	0.03395522878
716	0.03394795418
717	0.03394345234
718	0.03393600113
719	0.03392760796
720	0.03392012065
721	0.03391224546
722	0.03390439447
723	0.03389502742
724	0.03389167689
725	0.03388587131
726	0.03387814439
727	0.03387383316
728	0.0338718973
729	0.03386282734
730	0.03385717613
731	0.03385112248
732	0.03384073979
733	0.03383522761
734	0.03382719182
735	0.03381599268
736	0.03380931226
737	0.03380375211
738	0.03379675424
739	0.0337876169
740	0.03378174617
741	0.03378154752
742	0.03377019939
743	0.03376998597
744	0.03376232544
745	0.03375408272
746	0.03374439527
747	0.03373773899
748	0.03372866043
749	0.03371761438
750	0.03371445107
751	0.03370922895
752	0.03370333419
753	0.0336948349
754	0.03368715324
755	0.03367886869
756	0.03367869698
757	0.03367114763
758	0.03367055572
759	0.03366358052
760	0.03365580357
761	0.03364999958
762	0.03364725383
763	0.03364661265
764	0.03364007252
765	0.03363435008
766	0.03362678781
767	0.03361463584
768	0.03360809847
769	0.0335990743
770	0.03359356106
771	0.03357960634
772	0.03357322833
773	0.03357104344
774	0.03356610605
775	0.03356024377
776	0.03355354651
777	0.03354461111
778	0.03353766473
779	0.03352739395
780	0.03351834388
781	0.0335122753
782	0.03350648925
783	0.03349807754
784	0.03349795767
785	0.03349784367
786	0.03348544181
787	0.03347443948
788	0.03346580391
789	0.03345705495
790	0.03344284812
791	0.0334371689
792	0.03343238553
793	0.03342337005
794	0.03341510054
795	0.03340911246
796	0.03340407611
797	0.03339455411
798	0.03338557202
799	0.03337693707
800	0.03337011313
801	0.03336508908
802	0.03335823214
803	0.03335195593
804	0.03334852081
805	0.03334071239
806	0.03333526723
807	0.03333067424
808	0.03331860786
809	0.03331031131
810	0.03330394741
811	0.03329777155
812	0.03328856697
813	0.03327994468
814	0.03327980737
815	0.03327251635
816	0.03326885058
817	0.03326147627
818	0.03325471753
819	0.03325117006
820	0.03324612338
821	0.03324280255
822	0.03323872313
823	0.0332330166
824	0.03322735972
825	0.03321975772
826	0.0332146433
827	0.03320519601
828	0.03319820854
829	0.03319521401
830	0.03318828131
831	0.03318429795
832	0.03318124389
833	0.03317728691
834	0.03317044113
835	0.03316706227
836	0.03315983029
837	0.03315601734
838	0.03314678176
839	0.03313843287
840	0.03313074579
841	0.03312277062
842	0.03311710506
843	0.03310847932
844	0.03310259527
845	0.03309769025
846	0.03308903121
847	0.03308404496
848	0.03307745294
849	0.03307248024
850	0.03306894875
851	0.03306886155
852	0.0330605065
853	0.03305394281
854	0.03305232981
855	0.03304802417
856	0.03304460157
857	0.03304040437
858	0.03303294792
859	0.03302573216
860	0.03302194676
861	0.03301456098
862	0.03300822739
863	0.0330007498
864	0.03299417671
865	0.032992104
866	0.03298763987
867	0.03298753118
868	0.03297819647
869	0.03297139063
870	0.03296377757
871	0.03295620296
872	0.0329494284
873	0.03294255936
874	0.03293522638
875	0.03292919155
876	0.03292147258
877	0.03291784818
878	0.0329119837
879	0.03290662042
880	0.03290287385
881	0.0328951055
882	0.03289259285
883	0.0328880553
884	0.03288294584
885	0.03287737929
886	0.03287175622
887	0.03286612076
888	0.03286108819
889	0.03286096345
890	0.03285409255
891	0.03284608011
892	0.03284215578
893	0.03284205516
894	0.03283755363
895	0.03283300395
896	0.03282702904
897	0.03281956956
898	0.0328095438
899	0.03280306963
900	0.03279830815
901	0.03279279412
902	0.03278838757
903	0.03278310115
904	0.0327753815
905	0.03276762971
906	0.03276015438
907	0.03275437878
908	0.03274800819
909	0.03274361893
910	0.03273595902
911	0.03273576796
912	0.03273158516
913	0.03272658913
914	0.03272227558
915	0.03271465092
916	0.03271016525
917	0.03270598121
918	0.03269880153
919	0.03268943433
920	0.03268224192
921	0.03267570851
922	0.03267308837
923	0.03266726791
924	0.03265720889
925	0.0326525243
926	0.03264389436
927	0.03263801218
928	0.03263209092
929	0.03262744131
930	0.03262332258
931	0.03262040264
932	0.03261535014
933	0.03261180831
934	0.03260680219
935	0.0326066928
936	0.03259780805
937	0.03259194842
938	0.03258710461
939	0.03258102204
940	0.03257517378
941	0.03256648746
942	0.03255791663
943	0.03255317699
944	0.032548172
945	0.03254062917
946	0.03253436319
947	0.03252562743
948	0.03251965172
949	0.03251410783
950	0.03250801716
951	0.03250289708
952	0.03250171912
953	0.0324984495
954	0.03249299002
955	0.0324883883
956	0.03248351781
957	0.03248237527
958	0.03247990899
959	0.03247342585
960	0.03247015321
961	0.03246595093
962	0.03246250547
963	0.03245342989
964	0.03244607167
965	0.03243912871
966	0.03243474935
967	0.03243183828
968	0.03242537427
969	0.0324195369
970	0.03241469865
971	0.03240992736
972	0.032403611
973	0.03239984878
974	0.03239012569
975	0.03238565378
976	0.03237951223
977	0.03237342992
978	0.032370325
979	0.03236544171
980	0.03235995878
981	0.03235593672
982	0.03234942604
983	0.03234810815
984	0.03234326707
985	0.03234082541
986	0.03233612788
987	0.0323306631
988	0.03232522659
989	0.03232098515
990	0.03231767067
991	0.03231184637
992	0.03230583445
993	0.03229716359
994	0.03229706524
995	0.03229697194
996	0.03229393201
997	0.03228534859
998	0.03228005024
999	0.03227540462
